ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
4322976,4125858,6,8
4322976,4126658,4,7
4322976,4128428,8,10
4322976,4130265,8,10
4322976,4130387,3,8
4322976,4138605,4,5
4322976,4140162,5,7
4322976,4140440,6,10
4322976,4140992,6,10
4322976,4146733,6,9
4322976,4147581,4,11
4322976,4148834,6,9
4322976,4151906,2,11
4322976,4154621,3,9
4322976,4174690,6,10
4322976,4180615,5,10
4322976,4195096,7,9
4322976,4203829,4,9
4322976,4208803,6,8
4322976,4215602,6,10
4322976,4221982,3,9
4322976,4235899,5,9
4322976,4250607,5,9
4322976,4266393,6,8
4322976,4287115,3,7
4322976,4332245,5,10
4322976,4336765,7,10
4322976,4336766,8,11
4322976,4336768,5,9
4322976,4336887,6,8
4322976,4336888,4,6
4322976,4336890,5,9
4322976,4336893,8,10
4322976,4337317,4,10
4322976,4337438,5,9
4322976,4337439,5,9
4322976,4337441,8,10
4322976,4338609,5,9
4322976,4338614,8,10
4322976,4339965,7,9
4322976,37116694,6,7
4322976,40480172,4,8
4322976,40481027,7,10
4322976,40481446,4,8
4322976,40482815,6,9
4322976,40483557,7,10
4322976,40485434,5,8
4322976,44783044,7,9
4322976,44790436,7,9
4322976,44790918,8,9
4322976,44803786,4,4
4322976,44804336,3,3
4322976,44805321,7,7
4322976,44808026,6,6
4323077,4323077,0,0
4323283,4164437,4,5
4323283,4222516,4,5
4323285,43021733,5,5
4323291,4266393,1,1
4323360,44782798,2,2
4323765,4323765,0,0
4323765,44784438,1,1
4323818,4323818,0,0
4324070,2001490,2,2
4324070,4140440,3,3
4324070,4147581,2,2
4324070,4221982,2,2
4324070,4337317,1,1
4324480,4200317,1,1
4324480,4203378,1,1
4324523,4019944,2,2
4324523,4154621,1,1
4324523,4337442,1,1
4326426,2001467,5,6
4326426,2001469,5,6
4326426,2001474,5,5
4326426,2001490,4,7
4326426,2001551,4,7
4326426,4000619,7,8
4326426,4018431,6,6
4326426,4019944,5,8
4326426,4021904,6,7
4326426,4031920,7,8
4326426,4051169,3,6
4326426,4069636,8,9
4326426,4083543,5,9
4326426,4094190,6,8
4326426,4125858,5,7
4326426,4130265,7,7
4326426,4140162,4,6
4326426,4140440,5,8
4326426,4146733,6,8
4326426,4147581,6,9
4326426,4151906,8,8
4326426,4154621,6,6
4326426,4164437,6,6
4326426,4174690,5,8
4326426,4180615,7,8
4326426,4195096,6,8
4326426,4208803,5,5
4326426,4221982,4,7
4326426,4222516,6,6
4326426,4266393,5,7
4326426,4302303,7,7
4326426,4322710,4,7
4326426,4336765,6,7
4326426,4336768,6,6
4326426,4336887,5,5
4326426,4336890,6,6
4326426,4336893,7,7
4326426,4337438,6,6
4326426,4337441,7,7
4326426,4338611,7,7
4326426,4338614,7,7
4326426,4339965,6,6
4326426,4339967,6,8
4326426,40479326,6,6
4326426,40480989,5,5
4326426,40481027,5,5
4326426,40482815,5,6
4326426,40483333,5,6
4326426,40485434,5,6
4326426,44783044,6,7
4326426,44789858,4,7
4326426,44790436,6,7
4326426,44810112,6,6
4326587,4221982,2,4
4326744,4081033,4,4
4326744,4081035,2,5
4326744,4081036,5,5
4326744,4171263,4,4
4326744,4174438,4,4
4326744,4174439,5,5
4326744,4174754,4,4
4326744,4174757,5,5
4329271,4337437,1,1
4329271,4339961,1,1
4332245,4197033,1,1
4332245,4332245,0,0
4332246,4100132,3,3
4332246,4102852,3,3
4332246,4317287,3,3
4334638,43021733,3,3
4334638,43022053,3,3
4336057,4336057,0,0
4336752,40479326,3,3
4336752,40480989,2,2
4336752,40481068,2,2
4336752,40482392,2,2
4336752,40483333,2,2
4336764,2001464,2,2
4336764,2001465,3,3
4336764,2001470,1,1
4336764,2001992,3,3
4336764,2107064,2,2
4336764,2107067,2,2
4336764,2107268,3,3
4336764,2107271,3,5
4336764,2107282,2,2
4336764,2107284,4,4
4336764,2107337,2,3
4336764,2110592,2,3
4336764,2110597,2,3
4336764,2313808,2,3
4336764,2313809,3,4
4336764,2313915,2,4
4336764,4000619,4,4
4336764,4017753,2,2
4336764,4017862,4,4
4336764,4018431,2,2
4336764,4018437,3,3
4336764,4018440,2,2
4336764,4019936,2,2
4336764,4019944,2,4
4336764,4020371,2,2
4336764,4020376,5,5
4336764,4021904,2,2
4336764,4051169,2,2
4336764,4051935,2,2
4336764,4054814,3,5
4336764,4069636,5,5
4336764,4081158,5,5
4336764,4083292,5,5
4336764,4101669,2,3
4336764,4128428,3,3
4336764,4130259,2,2
4336764,4130265,3,3
4336764,4140162,2,2
4336764,4140440,1,1
4336764,4146138,1,1
4336764,4146227,5,5
4336764,4146733,4,4
4336764,4147298,3,5
4336764,4147581,5,5
4336764,4148834,4,4
4336764,4150386,3,5
4336764,4151156,3,5
4336764,4151906,4,4
4336764,4154621,2,2
4336764,4173562,2,2
4336764,4174690,3,4
4336764,4179979,3,5
4336764,4180615,4,4
4336764,4186747,5,6
4336764,4187380,4,4
4336764,4196951,3,3
4336764,4197033,3,5
4336764,4200561,5,5
4336764,4206485,1,1
4336764,4208803,1,1
4336764,4215602,4,4
4336764,4221982,1,1
4336764,4261388,4,4
4336764,4266393,3,3
4336764,4281072,3,5
4336764,4283389,2,3
4336764,4289451,1,1
4336764,4297619,3,3
4336764,4307508,5,6
4336764,4323629,2,2
4336764,4332245,4,4
4336764,4336475,3,3
4336764,4336766,3,3
4336764,4336768,2,2
4336764,4336769,2,3
4336764,4336887,1,1
4336764,4336890,2,2
4336764,4336893,3,3
4336764,4337317,4,4
4336764,4337319,2,2
4336764,4337436,2,2
4336764,4337438,2,2
4336764,4337441,3,3
4336764,4337444,3,3
4336764,4338612,2,3
4336764,4338614,3,3
4336764,4338615,3,3
4336764,4339954,2,2
4336764,4339962,2,2
4336764,4339963,2,2
4336764,4339965,2,2
4336764,40480172,2,2
4336764,40481099,2,2
4336764,40481446,2,2
4336764,40482815,2,2
4336764,40483557,5,5
4336764,40485434,2,2
4336764,40486525,3,3
4336764,44783044,3,3
4336764,44789848,3,3
4336764,44809601,4,4
4336765,4336766,1,1
4336766,4336766,0,0
4336767,4336767,0,0
4336887,2001551,1,1
4336887,2107336,1,2
4336887,4130259,1,1
4336887,4173562,1,1
4336887,4336887,0,0
4336887,4336889,1,1
4336887,4336890,1,1
4336887,4337438,1,1
4336887,4338611,2,2
4336887,4339964,1,1
4336887,40480102,1,1
4336887,40483333,1,1
4336887,44810112,1,1
4336890,2001992,1,1
4336890,4336890,0,0
4336891,2001465,1,1
4336891,2107337,1,2
4336891,2107338,2,2
4336891,2313809,2,2
4336891,4019944,2,2
4336891,4128428,1,1
4336891,4130265,1,1
4336891,4151906,2,2
4336891,4172223,2,2
4336891,4336891,0,0
4336891,4336893,1,1
4336891,4337441,1,1
4336891,4339966,2,2
4336891,44789913,2,2
4336893,2001465,0,0
4336893,2313809,1,2
4336893,4172223,1,1
4337312,40481068,1,1
4337317,4147581,1,1
4337317,4337317,0,0
4337318,4018711,2,2
4337318,4020231,2,2
4337318,4054814,2,2
4337318,4147298,2,2
4337318,4150386,2,2
4337318,4196951,2,2
4337318,4197033,2,2
4337318,4219986,1,1
4337318,4281072,2,2
4337318,4297619,2,2
4337318,4323629,1,1
4337318,4336766,2,2
4337318,4336769,1,1
4337318,4337318,0,0
4337318,4337320,1,1
4337318,4337436,1,1
4337318,4339961,2,2
4337318,40481068,1,1
4337318,40481099,1,1
4337318,40481446,1,1
4337318,44806684,2,2
4337318,44809600,3,3
4337437,4337437,0,0
4337438,4337438,0,0
4337440,2107268,1,2
4337440,2107271,1,3
4337440,2107284,2,2
4337440,4000619,2,2
4337440,4020376,3,3
4337440,4069636,3,3
4337440,4081158,3,3
4337440,4083292,3,3
4337440,4146227,3,3
4337440,4146733,2,2
4337440,4147581,3,3
4337440,4148834,2,2
4337440,4150386,3,3
4337440,4151156,3,3
4337440,4174690,2,2
4337440,4179979,3,3
4337440,4180615,2,2
4337440,4197033,3,3
4337440,4200561,3,3
4337440,4205155,4,4
4337440,4215602,2,2
4337440,4261388,2,2
4337440,4307508,3,4
4337440,4332245,2,2
4337440,4337317,2,2
4337441,4337441,0,0
4337442,4337442,0,0
4337893,4143993,1,1
4337941,36716113,3,3
4338599,40481068,2,2
4338609,4338609,0,0
4338610,2001551,0,0
4338611,2001992,0,0
4338613,4338613,0,0
4338616,44783044,3,3
4338971,4110932,11,12
4339406,4080408,1,1
4339953,4322710,3,3
4339953,40481068,3,3
4339953,44789858,3,3
4339961,4339961,0,0
4339965,4339965,0,0
4339966,4339966,0,0
4340368,36715042,3,3
4342766,36715042,2,2
4349795,4110932,2,2
4349795,4225249,1,1
4351734,4351734,0,0
4353741,2008357,1,1
4353842,4081033,2,2
4353842,4081035,3,3
4353842,4171262,1,1
4353842,4171263,2,2
4353842,4174438,2,2
4353842,4174753,2,2
4353842,4174758,3,3
21490678,21490678,0,0
21490679,21490679,0,0
21490682,21490682,0,0
21490756,3014507,1,1
21490756,3025570,1,1
21490756,21490679,1,1
21490756,21490682,1,1
21490931,3014507,2,2
21490931,3025570,2,2
21490931,21490679,2,2
21490931,21490681,2,2
21490931,21490682,2,2
21494010,21494010,0,0
21494013,21494013,0,0
21494014,21494014,0,0
21494016,21494016,0,0
21494017,21494017,0,0
21494020,21494020,0,0
21494021,21494021,0,0
21494319,21494319,0,0
21494320,21494320,0,0
35102444,36716113,3,4
35200000,313217,3,7
35200000,314665,3,8
35200000,4066746,4,8
35200000,4068155,4,7
35200000,4081040,8,9
35200000,4088504,5,8
35200000,4088986,5,6
35200000,4089460,6,9
35200000,4098133,4,7
35200000,4100130,7,8
35200000,4100132,5,7
35200000,4100133,6,7
35200000,4100135,3,7
35200000,4100138,5,8
35200000,4100254,5,9
35200000,4100866,5,8
35200000,4100869,5,8
35200000,4101033,5,9
35200000,4102252,6,8
35200000,4102845,4,7
35200000,4102852,5,7
35200000,4102853,5,8
35200000,4108830,4,8
35200000,4109365,5,8
35200000,4117112,4,8
35200000,4119602,4,8
35200000,4120084,5,7
35200000,4152594,3,7
35200000,4171887,5,8
35200000,4176112,4,9
35200000,4190306,3,8
35200000,4194288,6,6
35200000,4199501,4,8
35200000,4216321,4,7
35200000,4219995,6,10
35200000,4229749,4,6
35200000,4232691,4,8
35200000,4236004,4,7
35200000,4236884,4,8
35200000,4245618,4,8
35200000,4273462,4,6
35200000,4277903,3,7
35200000,4303256,5,8
35200000,36716866,4,8
35200000,40486037,5,8
35200000,40487587,5,8
35200000,40487981,7,10
35200000,40488071,6,9
35200000,40488072,6,9
35200000,40489904,4,8
35200000,40490482,5,8
35200000,40491008,4,7
35200000,40493497,4,9
35200000,43020560,7,8
35200000,43020562,4,8
35200000,43020888,5,7
35200000,43020925,4,4
35200000,43020933,6,7
35200000,43021060,4,8
35200000,43021733,4,8
35200000,43021828,6,7
35200000,43022053,4,8
35200000,43022066,6,7
35200000,44782442,4,8
35200000,44782694,7,7
35200000,44803453,5,9
35200000,44803454,5,9
35200000,44804850,6,7
35200000,46270486,5,5
35202050,313217,2,4
35202050,4028322,3,6
35202050,4088984,5,5
35202050,4088987,3,4
35202050,4089461,5,5
35202050,4091903,4,4
35202050,4102252,5,5
35202050,4124696,4,5
35202050,4124704,5,5
35202050,4137382,3,5
35202050,4141360,3,5
35202050,4146580,3,5
35202050,4154290,3,5
35202050,4171269,2,4
35202050,4190306,2,5
35202050,4199501,3,5
35202050,4232697,3,5
35202050,4302802,4,4
35202050,36712986,3,5
35202050,36714994,3,5
35202050,37395821,3,5
35202050,37395937,3,5
35202050,45768480,4,6
35202051,313217,5,6
35202051,438172,6,7
35202051,4027246,3,6
35202051,4028322,6,8
35202051,4049297,3,6
35202051,4088352,6,8
35202051,4088984,7,8
35202051,4088987,6,7
35202051,4089461,7,8
35202051,4091903,6,7
35202051,4100131,6,7
35202051,4100134,4,7
35202051,4100136,4,5
35202051,4100137,5,6
35202051,4100139,4,7
35202051,4100867,4,7
35202051,4100870,4,7
35202051,4101026,4,5
35202051,4101029,5,6
35202051,4101032,4,7
35202051,4101485,5,8
35202051,4102252,5,7
35202051,4102846,3,6
35202051,4102849,5,6
35202051,4102856,4,5
35202051,4108350,4,5
35202051,4108352,2,5
35202051,4108832,6,7
35202051,4119601,6,7
35202051,4121470,7,8
35202051,4121479,7,8
35202051,4124689,6,7
35202051,4124696,6,7
35202051,4124697,7,8
35202051,4124704,5,7
35202051,4137382,4,7
35202051,4139517,5,6
35202051,4141360,4,7
35202051,4146580,7,8
35202051,4154290,4,7
35202051,4171269,6,7
35202051,4190306,6,7
35202051,4199501,6,7
35202051,4221281,4,5
35202051,4229749,5,5
35202051,4232697,6,7
35202051,4289309,5,6
35202051,4302802,6,7
35202051,4316879,4,6
35202051,4317287,5,6
35202051,4323077,5,5
35202051,36712986,7,8
35202051,36714994,7,8
35202051,36715042,4,8
35202051,36716113,4,7
35202051,37110775,4,8
35202051,37395821,6,7
35202051,37395937,5,7
35202051,40486063,7,8
35202051,40486560,5,8
35202051,40486703,6,7
35202051,40487037,3,6
35202051,40487103,5,7
35202051,40487418,5,6
35202051,40488396,5,8
35202051,40488891,6,7
35202051,40489802,5,6
35202051,40490945,6,9
35202051,40491008,3,6
35202051,40491009,5,6
35202051,40493209,3,6
35202051,43020563,6,7
35202051,43020582,7,8
35202051,43020889,3,8
35202051,43020892,5,7
35202051,43021297,3,8
35202051,43021300,3,3
35202051,43021480,5,6
35202051,43021938,3,3
35202051,44803309,6,9
35202051,44803452,7,8
35202051,44803455,5,8
35202051,44804850,5,6
35202051,45768480,7,8
35202053,4101485,5,6
35202053,40488396,5,6
35202054,4066746,3,9
35202054,4100138,6,6
35202054,4100254,7,7
35202054,4100866,6,6
35202054,4100869,6,6
35202054,4101032,6,6
35202054,4101033,7,8
35202054,4101485,7,7
35202054,4219995,9,9
35202054,4245618,6,7
35202054,40486037,7,7
35202054,40487981,8,8
35202054,40488071,7,7
35202054,40493497,3,9
35202056,43021060,3,5
35202058,4101029,2,3
35202058,4152594,2,3
35202058,4236884,3,3
35202058,4273462,3,3
35202058,4289309,2,2
35202058,4316879,3,3
35202058,4317287,4,4
35202058,37110775,4,4
35202058,40486560,4,4
35202058,40486703,3,3
35202058,40487103,4,4
35202058,40487418,3,3
35202058,40488396,3,4
35202058,40488891,3,3
35202058,40489802,3,3
35202058,40490482,4,4
35202058,43020563,3,3
35202058,43020582,4,4
35202058,43020889,5,5
35202058,44803309,5,5
35202058,44803452,4,4
35202058,44803454,4,4
35202059,4229749,3,4
35202454,4108830,3,4
35202454,4108832,3,3
35202454,4117112,3,3
35202454,4119601,3,3
35202454,4141360,3,3
35202454,4171887,3,3
35202454,4236004,2,2
35202454,4303256,3,4
35202454,37395821,3,3
35202454,43022053,2,3
35202454,44782442,3,3
35202455,314665,1,3
35202455,4028322,2,5
35202455,4068155,2,2
35202455,4088352,2,5
35202455,4089460,4,4
35202455,4098133,3,5
35202455,4108830,2,4
35202455,4108832,2,4
35202455,4109365,3,3
35202455,4115173,2,2
35202455,4117112,2,4
35202455,4119601,2,4
35202455,4119602,2,4
35202455,4120084,3,3
35202455,4121479,2,4
35202455,4124697,2,4
35202455,4176112,2,4
35202455,4232691,2,4
35202455,4277903,4,4
35202455,4303256,3,3
35202455,36714994,2,4
35202455,36715042,3,5
35202455,37395821,2,4
35202455,42872924,2,5
35202455,43022053,2,3
35202455,44782442,2,4
35202457,313217,4,5
35202457,314665,5,6
35202457,4066746,3,7
35202457,4068155,4,5
35202457,4081040,7,7
35202457,4088504,5,6
35202457,4088984,6,7
35202457,4088986,3,4
35202457,4089460,6,7
35202457,4098133,3,7
35202457,4100130,5,6
35202457,4100133,4,5
35202457,4100135,4,5
35202457,4100136,3,4
35202457,4100138,3,6
35202457,4100254,4,7
35202457,4100866,3,6
35202457,4100869,3,6
35202457,4101033,3,7
35202457,4102252,4,6
35202457,4102845,2,5
35202457,4102853,3,6
35202457,4102856,3,4
35202457,4108830,5,6
35202457,4109365,5,6
35202457,4117112,5,6
35202457,4119602,5,6
35202457,4120084,3,5
35202457,4152594,4,5
35202457,4171887,5,6
35202457,4176112,6,7
35202457,4190306,5,6
35202457,4194288,4,4
35202457,4199501,5,6
35202457,4216321,4,5
35202457,4219995,4,9
35202457,4229749,4,4
35202457,4232691,5,6
35202457,4236004,4,5
35202457,4236884,3,6
35202457,4245618,3,6
35202457,4273462,4,4
35202457,4277903,4,6
35202457,36716866,5,6
35202457,40486037,4,7
35202457,40487418,4,5
35202457,40487587,3,6
35202457,40487981,5,8
35202457,40488071,4,7
35202457,40488072,4,7
35202457,40489904,5,6
35202457,40490482,4,6
35202457,40491008,2,5
35202457,40493209,2,5
35202457,40493497,5,8
35202457,43020560,5,6
35202457,43020562,5,6
35202457,43020888,5,5
35202457,43020925,2,2
35202457,43020933,4,5
35202457,43021060,4,6
35202457,43021733,5,6
35202457,43021828,4,5
35202457,43022053,5,6
35202457,43022066,4,5
35202457,44782442,5,6
35202457,44782694,5,5
35202457,44803453,6,7
35202457,44803454,4,7
35202457,44804850,4,5
35202457,45768480,6,7
35202457,46270486,3,3
35202459,43021297,5,5
35202461,40491931,4,5
35202464,4066746,5,6
35202464,40493497,5,6
35202467,40493497,5,5
35202470,4049297,4,4
35202470,4100134,5,6
35202470,4100139,5,5
35202470,4100254,6,6
35202470,4100870,5,5
35202470,4101032,5,5
35202470,4101485,6,6
35202470,4102846,4,4
35202470,4245618,5,6
35202470,36716113,5,5
35202470,40487037,4,4
35202470,40487981,7,7
35202470,40488071,6,6
35202470,40488396,6,6
35202470,40490945,7,7
35202470,44803309,7,7
35202470,44803455,6,6
35202472,438172,2,2
35202474,43021060,4,4
35202477,43021297,3,4
35202484,4101029,1,2
35202484,4152594,1,2
35202484,4236884,2,2
35202484,4273462,2,2
35202484,4289309,1,1
35202484,4316879,2,2
35202484,4317287,3,3
35202484,37110775,3,3
35202484,40486560,3,3
35202484,40486703,2,2
35202484,40487103,3,3
35202484,40487418,2,2
35202484,40488891,2,2
35202484,40489802,2,2
35202484,40490482,3,3
35202484,43020563,2,2
35202484,43020582,3,3
35202484,43020889,4,4
35202484,44803309,4,4
35202484,44803452,3,3
35202484,44803454,3,3
35204913,4277903,2,2
35204924,4190306,2,2
35204925,37395937,1,1
35204933,4088987,2,2
35204947,4108830,3,3
35204947,4171887,2,2
35204947,4190306,3,3
35204947,4303256,3,3
35204947,43021733,2,2
35204947,43022053,2,2
35204947,44782442,2,2
35204948,43021733,2,2
35204948,43022053,2,2
35204949,43021733,1,1
35204950,4124696,2,2
35204950,4190306,2,2
35204952,4028322,4,4
35204952,4088352,4,4
35204952,4089461,3,3
35204952,4091903,2,2
35204952,4108830,3,3
35204952,4108832,3,3
35204952,4109365,2,2
35204952,4115173,1,1
35204952,4117112,3,3
35204952,4119601,3,3
35204952,4121479,3,3
35204952,4124697,3,3
35204952,4137382,3,3
35204952,4141360,3,3
35204952,4146580,3,3
35204952,4154290,3,3
35204952,4171269,2,2
35204952,4303256,2,3
35204952,36712986,3,3
35204952,36714994,3,3
35204952,36715042,4,4
35204952,37395821,3,3
35204952,42872924,4,4
35204952,44782442,2,3
35204953,4108832,1,1
35204953,4117112,1,1
35204953,4119601,1,1
35204953,37395821,1,1
35204953,44782442,1,1
35204954,314665,0,0
35204955,4098133,2,2
35204955,4108830,1,1
35204955,4176112,1,1
35204963,4108830,2,2
35204963,4303256,2,2
35204963,43021733,1,1
35204963,43022053,1,1
35204963,44782442,1,1
35204969,4108832,2,2
35204969,4117112,2,2
35204969,4119601,2,2
35204969,4141360,2,2
35204969,4154290,2,2
35204969,37395821,2,2
35204969,44782442,2,2
35204989,313217,3,4
35204989,314665,4,4
35204989,4066746,4,6
35204989,4068155,3,3
35204989,4088504,4,4
35204989,4088984,5,5
35204989,4088986,2,2
35204989,4089460,5,5
35204989,4098133,2,6
35204989,4100130,4,4
35204989,4100133,3,3
35204989,4100135,3,4
35204989,4100136,2,2
35204989,4100138,4,4
35204989,4100254,5,5
35204989,4100866,4,4
35204989,4100867,4,4
35204989,4100869,4,4
35204989,4101033,2,6
35204989,4102252,3,5
35204989,4102845,3,3
35204989,4102853,4,4
35204989,4102856,2,2
35204989,4108830,4,5
35204989,4109365,4,4
35204989,4117112,4,5
35204989,4119602,4,5
35204989,4120084,2,4
35204989,4121470,5,5
35204989,4152594,3,3
35204989,4171887,4,4
35204989,4176112,5,5
35204989,4190306,4,5
35204989,4199501,4,5
35204989,4216321,3,3
35204989,4219995,3,7
35204989,4232691,4,5
35204989,4232697,4,5
35204989,4236004,3,3
35204989,4236884,4,4
35204989,4245618,4,5
35204989,4273462,3,3
35204989,4277903,3,5
35204989,36716866,4,4
35204989,40486037,3,5
35204989,40487418,3,4
35204989,40487587,4,4
35204989,40487981,6,6
35204989,40488071,5,5
35204989,40488072,5,5
35204989,40489904,4,4
35204989,40490482,3,5
35204989,40491008,3,3
35204989,40493209,3,3
35204989,40493497,5,6
35204989,43020560,4,4
35204989,43020562,4,4
35204989,43020933,3,3
35204989,43021060,3,5
35204989,43021733,4,4
35204989,43021828,3,3
35204989,43022053,4,4
35204989,43022066,3,3
35204989,44782442,4,5
35204989,44803454,5,5
35204989,44804850,3,4
35204989,45768480,5,6
35204992,43020889,1,1
35204992,43021297,1,1
35204998,313217,4,5
35204998,314665,5,5
35204998,4027246,4,4
35204998,4066746,5,7
35204998,4068155,4,4
35204998,4081040,6,6
35204998,4088504,5,5
35204998,4088984,6,6
35204998,4088986,3,3
35204998,4089460,6,6
35204998,4098133,3,7
35204998,4100130,5,5
35204998,4100133,4,4
35204998,4100135,4,5
35204998,4100136,3,3
35204998,4100138,5,5
35204998,4100866,5,5
35204998,4100867,5,5
35204998,4100869,5,5
35204998,4101026,3,3
35204998,4101033,3,7
35204998,4102252,4,6
35204998,4102845,4,4
35204998,4102853,5,5
35204998,4102856,3,3
35204998,4119602,5,6
35204998,4120084,3,5
35204998,4121470,6,6
35204998,4124696,5,6
35204998,4124704,4,6
35204998,4146580,6,6
35204998,4152594,4,4
35204998,4176112,6,6
35204998,4190306,5,6
35204998,4194288,3,3
35204998,4199501,5,6
35204998,4216321,4,4
35204998,4219995,4,8
35204998,4229749,3,3
35204998,4232691,5,6
35204998,4232697,5,6
35204998,4236004,4,4
35204998,4236884,5,5
35204998,4273462,3,4
35204998,4277903,4,6
35204998,4302802,5,5
35204998,4316879,3,5
35204998,37110775,2,6
35204998,37395937,3,6
35204998,40486560,6,6
35204998,40486703,5,5
35204998,40487103,4,6
35204998,40487418,4,5
35204998,40487587,5,5
35204998,40488072,6,6
35204998,40489904,5,5
35204998,40490482,4,6
35204998,40491008,4,4
35204998,40493209,4,4
35204998,40493497,6,7
35204998,43020560,5,5
35204998,43020562,5,5
35204998,43020563,5,5
35204998,43020888,4,4
35204998,43020925,1,1
35204998,43020933,4,4
35204998,43021060,4,5
35204998,43021733,5,5
35204998,43021828,4,4
35204998,43022053,5,5
35204998,44782694,4,4
35204998,44803454,6,6
35204998,44804850,4,5
35204998,45768480,6,7
35204998,46270486,2,2
35205001,4027246,1,1
35205001,4049297,1,1
35205001,4100134,2,3
35205001,4100139,2,2
35205001,4100867,2,2
35205001,4100870,2,2
35205001,4101032,2,2
35205001,4101485,3,3
35205001,4102846,1,1
35205001,36716113,2,2
35205001,37110775,3,3
35205001,40486560,3,3
35205001,40487037,1,1
35205001,40488396,3,3
35205001,40490945,4,4
35205001,40491008,1,1
35205001,40493209,1,1
35205001,44803309,4,4
35205001,44803455,3,3
35205017,43021297,4,4
35205038,4081040,5,5
35205038,40491931,3,4
35205038,43020888,2,3
35205077,4101485,3,4
35205077,40488396,3,4
35205112,4066746,4,4
35205112,40493497,4,4
35205129,4066746,1,1
35205129,40493497,1,1
35205145,4066746,4,7
35205145,4100134,4,5
35205145,4100254,5,5
35205145,4100866,4,4
35205145,4101032,4,4
35205145,4101485,5,5
35205145,4102846,3,3
35205145,4245618,4,5
35205145,36716113,4,4
35205145,40486037,5,5
35205145,40487981,6,6
35205145,40488071,5,5
35205145,40488396,5,5
35205145,44803455,5,5
35205216,43021060,3,3
35205216,43021297,4,4
35205223,43021060,1,2
35205302,438172,0,0
35205303,4108350,0,0
35205303,40489802,1,1
35205305,434467,1,1
35205305,4100254,2,2
35205305,4245618,2,2
35205305,36716866,1,1
35205305,40486037,2,2
35205305,40489904,1,1
35205305,43020562,1,1
35205305,44803453,2,2
35205307,4101033,2,2
35205309,4273462,1,1
35205309,4317287,2,2
35205313,434467,1,1
35205313,438172,1,1
35205313,4066746,1,1
35205313,4100254,2,2
35205313,4101032,2,2
35205313,4101485,2,2
35205313,4245618,2,2
35205313,36716866,1,1
35205313,40486037,2,2
35205313,40489904,1,1
35205313,43020562,1,1
35205313,44803453,2,2
35205318,4101029,1,1
35205318,4221281,0,0
35205318,4273462,1,1
35205318,4317287,2,2
35205318,43020892,2,2
35205332,4152594,1,1
35205339,4100135,0,0
35205346,4187518,1,1
35205374,4229749,1,1
35300000,4027246,4,8
35300000,4066746,4,9
35300000,4100130,4,4
35300000,4100133,4,4
35300000,4100138,5,9
35300000,4100866,5,9
35300000,4100867,5,9
35300000,4100869,5,9
35300000,4101033,5,10
35300000,4102845,4,8
35300000,4102853,5,9
35300000,4219995,8,12
35300000,4236884,4,9
35300000,4316879,4,4
35300000,37110775,5,10
35300000,40486560,5,10
35300000,40486703,4,4
35300000,40487103,4,5
35300000,40487587,5,9
35300000,40488072,6,10
35300000,40489904,4,4
35300000,40490482,4,5
35300000,40491008,4,8
35300000,40493209,4,8
35300000,40493497,4,11
35300000,43020562,4,4
35300000,43020563,4,4
35300000,44803454,5,10
35302061,434467,3,3
35302061,438172,3,3
35302061,4066746,3,7
35302061,4100134,4,6
35302061,4100254,4,7
35302061,4100866,4,6
35302061,4101032,4,6
35302061,4101033,4,7
35302061,4101485,3,7
35302061,4245618,3,6
35302061,36716113,3,6
35302061,36716866,3,3
35302061,40486037,3,7
35302061,40486063,5,5
35302061,40487981,6,8
35302061,40488071,5,7
35302061,40488396,3,7
35302061,40489904,3,3
35302061,40493497,3,8
35302061,43020562,3,3
35302061,44803453,4,4
35302061,44803455,4,7
35302063,4066746,7,10
35302063,4100130,3,3
35302063,4100133,3,3
35302063,4100138,5,8
35302063,4100254,8,9
35302063,4100866,7,8
35302063,4100869,7,8
35302063,4101033,7,9
35302063,4102845,6,7
35302063,4102853,7,8
35302063,4219995,10,11
35302063,4236884,7,8
35302063,4245618,7,8
35302063,40486037,8,9
35302063,40487587,7,8
35302063,40487981,9,10
35302063,40488071,8,9
35302063,40488072,8,9
35302063,40490482,3,3
35302063,40491008,6,7
35302063,40493497,9,10
35302063,43021997,4,4
35302063,44803454,8,9
35302073,4027246,7,8
35302073,4049297,7,8
35302073,4066746,8,11
35302073,4100130,3,3
35302073,4100131,3,3
35302073,4100133,3,3
35302073,4100138,6,9
35302073,4100139,8,9
35302073,4100867,8,9
35302073,4100869,8,9
35302073,4100870,8,9
35302073,4101033,8,10
35302073,4102845,7,8
35302073,4102853,8,9
35302073,4219995,11,12
35302073,4236884,8,9
35302073,37110775,9,10
35302073,40486560,9,10
35302073,40487037,7,8
35302073,40487103,3,3
35302073,40487587,8,9
35302073,40488072,9,10
35302073,40490482,3,3
35302073,40491008,7,8
35302073,40493209,7,8
35302073,40493497,10,11
35302073,44803309,10,11
35302073,44803454,9,10
35302495,4100134,3,4
35302495,4100254,4,4
35302495,4100866,3,3
35302495,4101032,3,3
35302495,4101485,4,4
35302495,4102846,2,2
35302495,4245618,3,4
35302495,36716113,3,3
35302495,40486037,4,4
35302495,40487981,5,5
35302495,40488071,4,4
35302495,40488396,4,4
35302495,40490945,5,5
35302495,44803455,4,4
35302498,4066746,2,2
35302498,4100254,3,3
